screen_or_member	domain	role	static_actions_api_state_signals	backend/payment/journey_status	gap_or_required_test
src/screens/doctor/DoctorOpsScreens.tsx	pharmacy/orders	ui/screen	2: * Doctor Operations Screens — Phase-1 API integrations: || 18: export function DoctorLeavesScreen({ onBack }: { onBack: () => void }) { || 52: show(AR ? 'أُضيفت الإجازة — لن يستطيع المرضى الحجز فيها' : 'Leave added — patients cannot book during it', 'success'); || 60: const cancel = async (id: string) => { || 63: show(AR ? 'أُلغيت الإجازة' : 'Leave cancelled', 'success'); || 65: } catch { show(AR ? 'فشل الإلغاء' : 'Cancel failed', 'error'); } || 74: {AR ? 'أي حجز داخل فترة الإجازة يُمنع تلقائياً. صيغة التاريخ: YYYY-MM-DD' : 'Bookings inside leave periods are blocked automatically. Date format: YYYY-MM-DD'} || 81: <TouchableOpacity key={t.k} onPress={() => setType(t.k)} || 92: <NBtn label={AR ? 'إضافة الإجازة' : 'Add Leave'} onPress={add} loading={saving} style={{ marginTop: SP.sm, marginBottom: SP.xl }} /> || 108: <TouchableOpacity onPress={() => cancel(l.id)}> || 109: <Text style={{ color: theme.danger, fontWeight: FW.bold }}>{AR ? 'إلغاء' : 'Cancel'}</Text> || 120: export function PrescriptionTemplatesScreen({ onBack }: { onBack: () => void }) { || 15: import client from '../../api/client'; || 9: ActivityIndicator, RefreshControl, ScrollView, Alert, || 287: const unblock = async (patientId: string) => { || 289: await client.delete(`/provider/ops/doctor/blacklist/${patientId}`); || 6: import React, { useState, useEffect, useCallback } from 'react'; || 13: import { NBtn, NCard, NBadge, NHeader, NScroll, NInput, NSecHeader, NEmpty } from '../../components/ui'; || 24: const [leaves, setLeaves] = useState<any[]>([]); || 25: const [loading, setLoading] = useState(true); || 26: const [start, setStart] = useState(''); || 27: const [end, setEnd] = useState(''); || 28: const [type, setType] = useState('vacation'); || 29: const [note, setNote] = useState('');	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/screens/doctor/DoctorDashboard.tsx	pharmacy/orders	ui/screen	"3: * ║ NABDAH PLUS – PHASE 1 · DOCTOR DASHBOARD & ALL SCREENS ║ || 22: NBottomNav, NDivider, NPriceInput, NProfileImageUploader || 28: import { WithdrawalWorkflow, MedicalJobsScreen, MedicalDrugIndexScreen, StatisticsReports, GlobalSystemSettings, ChatSystem } from '../shared/SharedScreens'; || 33: import { FacilityInvitationsScreen } from './FacilityInvitationsScreen'; || 35: PromotionsDashboard, CreateCampaignScreen, ProfileWebConfig, || 36: SubscriptionsAdsScreen, AffiliatePortal, ReputationHub, || 38: SmartOutboundReferralNetwork, SosDispatchScreen, GpsRouterScreen || 39: } from '../shared/BlueprintScreens'; || 51: export function DoctorDashboardNavigator({ onLogout }: { onLogout: () => void }) { || 67: <Stack.Navigator id={undefined as any} screenOptions={{ headerShown: false }}> || 68: <Stack.Screen name=""MainTabs""> || 70: const navigateTo = (s: string, param?: any) => navigation.navigate(s, { param }); || 9: import { io } from 'socket.io-client'; || 27: import client from '../../api/client'; || 172: let socketInstance: any = null; || 175: socketInstance = io(cleanUrl, { || 176: transports: ['websocket'], || 179: socketInstance.on('connect', () => socketInstance?.emit('joinProviderRoom', user.id)); || 180: socketInstance.on('incoming_urgent_request', (payload: any) => { || 186: return () => { if (socketInstance) socketInstance.disconnect(); }; || 248: await client.post(`/provider/jobs/consultation/${insuranceModalReq.id}/insurance`, { || 1438: const endpoint = type === 'lab' ? '/labs/bookings' : type === 'radiology' ? '/radiology/bookings' : '/home-care/bookings'; || 1838: const res = await client.get('/provider/wallet'); || 1840: const txRes = await client.get('/provider/wallet/transactions');"	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/screens/doctor/DoctorRegistration.tsx	consultation/booking	ui/screen	"15: import { RegistrationSuccess } from '../shared/SharedScreens'; || 20: import { SuccessScreen } from '../../components/SuccessScreen'; || 113: const screens: Record<number, React.ReactElement> = { || 114: 8: <SuccessScreen onDone={() => { setShowSuccess(false); onDone(); }} />, || 123: return screens[step] ?? null; || 166: await ProviderApi.login(data.phone, data.password); || 170: await ProviderApi.login(data.phone, data.password); || 172: } catch (loginErr: any) { || 182: <NHeader title={AR ? 'المعلومات الأساسية' : 'Basic Info'} sub={AR ? 'الاسم وبيانات الدخول' : 'Name & Login Info'} step={step} total={total} onBack={onBack} /> || 184: <NInput innerRef={nameArRef} label={AR ? 'الاسم الكامل (بالعربية)' : 'Full Name (Arabic)'} value={data.nameAr} onChange={v => update({ nameAr: v })} required error={errs.nameAr} returnKey=""next"" onSubmit={() => nameEnRef.current?.focus()} / || 185: <NInput innerRef={nameEnRef} label={AR ? 'الاسم الكامل (بالإنجليزية)' : 'Full Name (English)'} value={data.nameEn} onChange={v => update({ nameEn: v })} required error={errs.nameEn} returnKey=""next"" onSubmit={() => phoneRef.current?.focus() || 188: <NInput innerRef={emailRef} label={AR ? 'البريد الإلكتروني' : 'Email'} value={data.email} onChange={v => update({ email: v })} kbType=""email-address"" caps=""none"" error={errs.email} required returnKey=""next"" onSubmit={() => passwordRef.curre || 19: import { sendEmailOtp, verifyEmailOtp } from '../../api/otp'; || 26: import { ProviderApi, sanitizeWizardData } from '../../api/provider'; || 27: import { useInsuranceCatalog } from '../../api/catalogs'; || 18: import { OtpModal } from '../../components/OtpModal'; || 19: import { sendEmailOtp, verifyEmailOtp } from '../../api/otp'; || 60: signatureData: string; signerName: string; signerRole: string; || 77: cashOnly:false, acceptedInsurance:[], city:'', location: {lat: 0, lng: 0}, address:'', clinicName:'', signatureData:'', signerName:'', signerRole:'' || 166: await ProviderApi.login(data.phone, data.password); || 170: await ProviderApi.login(data.phone, data.password); || 172: } catch (loginErr: any) { || 182: <NHeader title={AR ? 'المعلومات الأساسية' : 'Basic Info'} sub={AR ? 'الاسم وبيانات الدخول' : 'Name & Login Info'} step={step} total={total} onBack={onBack} /> || 219: const { status } = await ImagePicker.requestCameraPermissionsAsync();"	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/screens/doctor/FacilityInvitationsScreen.tsx	pharmacy/orders	ui/screen	"23: export function FacilityInvitationsScreen({ onBack }: { onBack: () => void }) { || 123: <NBtn label={busyId === inv.id ? '...' : (AR ? 'قبول وانضمام' : 'Accept & Join')} onPress={() => handleAccept(inv.id)} style={{ flex: 1 }} /> || 124: <NBtn label={AR ? 'رفض' : 'Decline'} onPress={() => handleReject(inv.id)} variant=""outline"" style={{ flex: 1, borderColor: theme.danger }} labelStyle={{ color: theme.danger }} /> || 6: import client from '../../api/client'; || 2: import { View, Text, TouchableOpacity, ScrollView, RefreshControl } from 'react-native'; || 9: // Permission keys → labels (must mirror the facility invitation form) || 41: permissions: Object.keys(i.permissions || {}).filter(k => i.permissions[k]), || 110: {AR ? 'الصلاحيات المطلوبة (Permissions):' : 'Requested Permissions:'} || 114: {inv.permissions.map((perm, i) => ( || 1: import React, { useState, useEffect, useCallback } from 'react'; || 29: const [invitations, setInvitations] = useState<any[]>([]); || 30: const [loading, setLoading] = useState(true); || 31: const [busyId, setBusyId] = useState<string | null>(null); || 40: status: i.status, || 47: setLoading(false); || 58: setInvitations(prev => prev.map(inv => inv.id === id ? { ...inv, status: accept ? 'accepted' : 'rejected' } : inv)); || 62: : (AR ? 'تم رفض الدعوة' : 'Invitation rejected'), || 63: accept ? 'success' : 'info', || 69: : (AR ? 'تعذر تنفيذ العملية' : 'Action failed'), 'error'); || 84: {loading ? ( || 86: {AR ? 'جاري تحميل الدعوات...' : 'Loading invitations...'} || 4: import { NHeader, NCard, NBtn, NSecHeader, NScroll, NBadge } from '../../components/ui'; || 13: insurance: { ar: 'شركات التأمين', en: 'Insurance' }, || 20: manage_wallet: { ar: 'إدارة المحفظة', en: 'Wallet' },"	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/screens/doctor/components/DoctorUrgentRequests.tsx	pharmacy/orders	ui/screen	55: onPress={() => onAccept(item)} || 62: onPress={() => onDecline(item.id)} || 4: import { NCard, NBtn, NBadge } from '../../../components/ui'; || 44: <NCard style={[styles.card, { backgroundColor: theme.surface, borderColor: theme.danger }]}> || 68: </NCard> || 89: card: {	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/screens/doctor/components/DoctorHeader.tsx	pharmacy/orders	ui/screen	9: onNavigate: (screen: string) => void; || 37: onPress={() => onNavigate('settings')} || 27: <Text style={[styles.userRole, { color: theme.textSub }]}> || 64: userRole: {	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/screens/doctor/components/DoctorStatsRow.tsx	consultation/booking	ui/screen	"11: pendingCount: number; || 31: label={AR ? 'طلبات قيد الانتظار' : 'Pending Requests'} || 32: value={String(stats.pendingCount || 0)} || 41: color={theme.success} || 4: import { NStatCard } from '../../../components/ui'; || 23: <NStatCard || 28: style={styles.card} || 30: <NStatCard || 35: style={styles.card} || 37: <NStatCard || 40: icon=""wallet"" || 42: style={styles.card} || 58: card: { || 11: pendingCount: number; || 31: label={AR ? 'طلبات قيد الانتظار' : 'Pending Requests'} || 32: value={String(stats.pendingCount || 0)}"	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/screens/doctor/components/DoctorQueueList.tsx	pharmacy/orders	ui/screen	52: <TouchableOpacity onPress={() => onSelect(item)} activeOpacity={0.8}> || 4: import { NCard, NBadge, NEmpty } from '../../../components/ui'; || 12: status: string; || 32: <NEmpty title={AR ? 'لا توجد مواعيد مجدولة اليوم' : 'No appointments scheduled for today'} /> || 63: label={item.status === 'COMPLETED' ? (AR ? 'مكتمل' : 'Completed') : item.status === 'IN_PROGRESS' ? (AR ? 'جاري الكشف' : 'In Progress') : (AR ? 'مجدول' : 'Scheduled')} || 64: variant={item.status === 'COMPLETED' ? 'success' : item.status === 'IN_PROGRESS' ? 'warning' : 'primary'} || 4: import { NCard, NBadge, NEmpty } from '../../../components/ui'; || 53: <NCard style={[styles.aptCard, { backgroundColor: theme.surface, borderColor: theme.border }]}> || 67: </NCard> || 89: aptCard: { || 4: import { NCard, NBadge, NEmpty } from '../../../components/ui'; || 32: <NEmpty title={AR ? 'لا توجد مواعيد مجدولة اليوم' : 'No appointments scheduled for today'} />	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/screens/radiology/RadiologyRegistration.tsx	diagnostics/homecare	ui/screen	"21: import { RegistrationSuccess } from '../shared/SharedScreens'; || 26: import { SuccessScreen } from '../../components/SuccessScreen'; || 127: const screens: Record<number, React.ReactElement> = { || 128: 8: <SuccessScreen onDone={() => { setShowSuccess(false); onDone(); }} />, || 137: return screens[step] ?? null; || 190: await ProviderApi.login(data.managerPhone, data.password); || 194: await ProviderApi.login(data.managerPhone, data.password); || 196: } catch (loginErr: any) { || 212: {/* Center Type Removed (Auto-detected from Welcome Screen) */} || 220: returnKey=""next"" onSubmit={() => nameEnRef.current?.focus()} || 228: returnKey=""next"" onSubmit={() => mgrNameRef.current?.focus()} || 239: returnKey=""next"" onSubmit={() => emailRef.current?.focus()} || 9: import { ProviderApi, sanitizeWizardData } from '../../api/provider'; || 10: import { useInsuranceCatalog, useServicesCatalog } from '../../api/catalogs'; || 25: import { sendEmailOtp, verifyEmailOtp } from '../../api/otp'; || 344: // Custom validation for Radiology/Radiology separation || 490: hint={AR ? 'ترخيص المركز/مركز الأشعة من MOH' : 'Radiology/Radiology license from MOH'} /> || 24: import { OtpModal } from '../../components/OtpModal'; || 25: import { sendEmailOtp, verifyEmailOtp } from '../../api/otp'; || 78: signatureData: string; signerName: string; signerRole: string; || 100: signatureData: '', signerName: '', signerRole: '', || 134: 6: <LStep7AdminWarning data={data} update={update} onNext={next} onBack={back} step={step} total={TOTAL} />, || 190: await ProviderApi.login(data.managerPhone, data.password); || 194: await ProviderApi.login(data.managerPhone, data.password);"	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/screens/radiology/RadiologyDashboard.tsx	pharmacy/orders	ui/screen	"9: import { ProviderWalletScreen, MedicalJobsScreen, MedicalDrugIndexScreen } from '../shared/SharedScreens'; || 10: import { InsuranceRequestsScreen } from '../shared/InsuranceRequestsScreen'; || 24: CANCELLED:         { ar: 'ملغى',                   en: 'Cancelled',         color: '#9E9E9E' }, || 41: export function RadiologyDashboardNavigator({ onLogout }: { onLogout: () => void }) { || 55: <Stack.Navigator id={undefined as any} screenOptions={{ headerShown: false }}> || 56: <Stack.Screen name=""MainTabs""> || 58: const go = (s: string, param?: any) => navigation.navigate(s, { param }); || 65: {activeTab === 'settings' && <RadiologySettingsScreen onLogout={onLogout} onNav={go} />} || 66: <NBottomNav tabs={tabs} active={activeTab} onPress={setActiveTab} /> || 70: </Stack.Screen> || 72: <Stack.Screen name=""order_detail"">{({ navigation, route }: any) => <OrderDetailScreen order={route.params?.param} onBack={() => navigation.goBack()} onNav={(s: string, p?: any) => navigation.navigate(s, { param: p })} />}</Stack.Screen> || 73: <Stack.Screen name=""reporting"">{({ navigation, route }: any) => <ReportingScreen order={route.params?.param} onBack={() => navigation.goBack()} />}</Stack.Screen> || 5: import client from '../../api/client'; || 10: import { InsuranceRequestsScreen } from '../shared/InsuranceRequestsScreen'; || 91: const res = await client.get('/radiology/provider/inbox'); || 141: const fetch = useCallback(async () => { try { setLoading(true); const res = await client.get('/radiology/provider/inbox'); setOrders(res.data || []); } catch {} finally { setLoading(false); } }, []); || 142: useEffect(() => { fetch(); }, [fetch]); || 194: const refresh = async () => { try { const res = await client.get(`/radiology/bookings/${order.id}`); setCurrentOrder(res.data); } catch {} }; || 197: try { await client.post(`/radiology/bookings/${currentOrder.id}/${action}`, body || {}); show(AR ? 'تم بنجاح' : 'Done', 'success'); await refresh(); } || 205: try { await client.post(`/radiology/bookings/${currentOrder.id}/insurance-approval`, { approval_code: nphiesCode, copay: parseFloat(copay) || 0 }); show(AR ? 'تم إرسال التأمين للمريض' : 'Insurance approval sent', 'success'); setShowNphies(f || 212: try { await client.post(`/radiology/bookings/${currentOrder.id}/abort`, { reason: abortReason }); show(AR ? 'تم إلغاء الفحص وإنشاء طلب استرداد' : 'Scan aborted. Refund ticket created.', 'info'); setShowAbort(false); await refresh(); } || 228: await client.patch(`/radiology/bookings/${currentOrder.id}/reschedule`, { new_date: newDate, reason: 'reschedule_after_abort' }); || 270: <NBtn label={AR?' تأكيد الطلب (كاش)':' Confirm Order (Cash)'} loading={loading} onPress={async () => { setLoading(true); try { await client.patch(`/radiology/bookings/${currentOrder.id}/state`, { state:'CONFIRMED', note:'Cash confirmed' }); || 272: <NBtn label={AR?' رفض الطلب':' Decline Order'} variant=""danger"" loading={loading} onPress={async () => { setLoading(true); try { await client.patch(`/radiology/bookings/${currentOrder.id}/state`, { state:'CANCELLED', note:'Rejected by cente"	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/screens/pharmacy/PharmacyDashboard.tsx	pharmacy/orders	ui/screen	3: * ║ NABDAH PLUS – PHASE 3 · PHARMACY DASHBOARD (ALL SCREENS) ║ || 6: * ║ 02. BroadcastOrderScreen — accept/partial/reject + alternatives ║ || 7: * ║ 03. OrderDetailScreen — full order details + item-level actions ║ || 9: * ║ 05. MedicationRefillsScreen — chronic meds auto-refill management ║ || 10: * ║ 06. DrugPriceComparisonScreen— compare prices across pharmacies ║ || 12: * ║ 08. AddProductScreen — add drug → admin approval flow ║ || 13: * ║ 09. ExpiryTrackingScreen — track expiry dates + batch recall ║ || 14: * ║ 10. ShortageReportScreen — report shortage → admin ║ || 15: * ║ 11. B2BSupplyRequestScreen — Voice/OCR/Manual supplier orders ║ || 16: * ║ 12. OrderHistoryScreen — all past orders + status + filter ║ || 17: * ║ 13. DeliveryTrackingScreen — live delivery map + driver status ║ || 18: * ║ 14. PharmacyQRMenuScreen — QR code for customer product catalog ║ || 42: import { InsuranceRequestsScreen } from '../shared/InsuranceRequestsScreen'; || 44: import client from '../../api/client'; || 216: // Simulated WebSocket connection for Live Radar (Polling fallback) || 221: client.get('/provider/pharmacy/broadcasts') // real open broadcasts for this pharmacy || 256: const res = await client.post(`/provider/pharmacy/orders/${orderId}/accept`); || 275: await client.post(`/provider/pharmacy/broadcasts/${rejectOrderId}/reject`, { reason: reasonId }); || 384: const res = await client.get(`/pharmacy/prescriptions/${encodeURIComponent(rxNumber.trim())}`); || 405: await client.post(`/pharmacy/orders/${order.id}/ready`); || 510: client.get('/pharmacy/returns/provider/list') || 527: const res: any = await client.get('/pharmacy/procurement/my-requests'); || 536: const res: any = await client.post('/pharmacy/procurement/analyze-file', payload); || 575: await client.post('/pharmacy/procurement/submit-request', {	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/screens/pharmacy/PharmacyRegistration.tsx	pharmacy/orders	ui/screen	"20: import { RegistrationSuccess } from '../shared/SharedScreens'; || 25: import { SuccessScreen } from '../../components/SuccessScreen'; || 101: const screens: Record<number, React.ReactElement> = { || 102: 9: <SuccessScreen onDone={() => { setShowSuccess(false); onDone(); }} />, || 110: 8: <PStep7Submit data={data} update={update} onDone={onDone} onBack={back} step={step} total={TOTAL} />, || 112: return screens[step] ?? null; || 158: await ProviderApi.login(data.managerPhone, data.password); || 162: await ProviderApi.login(data.managerPhone, data.password); || 164: } catch (loginErr: any) { || 181: <TouchableOpacity key={pt.id} onPress={() => update({ type:pt.id })} style={[s.typeRow, { backgroundColor: sel ? theme.primaryLight : theme.surface2, borderColor: sel ? theme.primary : theme.border, flexDirection: AR?'row-reverse':'row' }]} || 189: <NInput innerRef={nameArRef} label={AR?'اسم الصيدلية بالعربي':'Pharmacy Name (Arabic)'} placeholder={AR?'صيدلية نبضة الصحة':'Nabdah Health Pharmacy'} value={data.nameAr} onChange={v=>update({nameAr:v})} required error={errs.nameAr} caps=""wo || 190: <NInput innerRef={nameEnRef} label={AR?'اسم الصيدلية بالإنجليزي':'Pharmacy Name (English)'} placeholder=""Nabdah Health Pharmacy"" value={data.nameEn} onChange={v=>update({nameEn:v})} caps=""words"" returnKey=""next"" onSubmit={() => pharmaRef.cu || 10: import { ProviderApi, sanitizeWizardData } from '../../api/provider'; || 11: import { useInsuranceCatalog } from '../../api/catalogs'; || 24: import { sendEmailOtp, verifyEmailOtp } from '../../api/otp'; || 23: import { OtpModal } from '../../components/OtpModal'; || 24: import { sendEmailOtp, verifyEmailOtp } from '../../api/otp'; || 69: signatureData: string; signerName: string; signerRole: string; || 87: signatureData: '', signerName: '', signerRole: '',   termsAgreed: false, location: {lat: 0, lng: 0}, accountHolderName: '' || 109: 7: <PStep7AdminWarning data={data} update={update} onNext={next} onBack={back} step={step} total={TOTAL} />, || 158: await ProviderApi.login(data.managerPhone, data.password); || 162: await ProviderApi.login(data.managerPhone, data.password); || 164: } catch (loginErr: any) { || 243: const { status } = await ImagePicker.requestCameraPermissionsAsync();"	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/api/provider.ts	pharmacy/orders	client/state/service	"28: /** Step 1.5: Login to obtain JWT token for subsequent steps */ || 29: async login(phone: string, password?: string) { || 30: const res = await client.post('/auth/login', { phone, password }); || 33: // token""), which is what broke document uploads during onboarding. || 49: /** Utility: Convert local URI to base64 and upload to Storage service */ || 50: async uploadFile(uri: string, mimeType: string, originalName: string = 'file') { || 59: const res = await client.post('/storage/upload', { || 68: throw e; // Re-throw so callers can handle upload errors || 72: /** Utility: Upload base64 signature directly */ || 73: async uploadSignature(base64Image: string) { || 75: const res = await client.post('/storage/upload', { || 97: /** Final Step: Submit for Admin Review */ || 30: const res = await client.post('/auth/login', { phone, password }); || 2: import { Tokens } from '../security/Security'; || 8: * registration record so the admin review shows EVERY typed field. || 13: if (/pass|secret|token|signatureData/i.test(k)) continue; || 28: /** Step 1.5: Login to obtain JWT token for subsequent steps */ || 29: async login(phone: string, password?: string) { || 30: const res = await client.post('/auth/login', { phone, password }); || 31: // Backend returns { token: { accessToken, refreshToken } } — saving the || 32: // whole object as the bearer token made EVERY later call 401 (""Invalid || 33: // token""), which is what broke document uploads during onboarding. || 34: const t = res.data?.token; || 35: const accessToken = typeof t === 'string' ? t : (t?.accessToken || res.data?.access_token || '');"	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/api/otp.ts	identity/session	client/state/service	5: * Backend: POST /provider/auth/send-otp  { email, purpose } || 6: *          POST /provider/auth/verify-email { email, code } || 10: const res = await client.post('/provider/auth/send-otp', { || 19: await client.post('/provider/auth/verify-email', { || 4: * Real email OTP for provider onboarding final submission. || 5: * Backend: POST /provider/auth/send-otp  { email, purpose } || 9: export async function sendEmailOtp(email: string) { || 10: const res = await client.post('/provider/auth/send-otp', { || 17: export async function verifyEmailOtp(email: string, code: string): Promise<boolean> { || 24: } catch {	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/api/catalogs.ts	diagnostics/homecare	client/state/service	8: * managed from the admin dashboard). Every app screen — provider onboarding, || 30: const res = await client.get('/insurance/companies'); || 94: lab: '/labs/services', || 95: radiology: '/radiology/services', || 96: nursing: '/nursing/catalog', || 8: * managed from the admin dashboard). Every app screen — provider onboarding, || 27: // 5-minute in-memory cache — the catalog is admin-managed and rarely changes || 53: /** Clear the in-memory catalog cache (e.g. after the admin edits companies). */ || 72: // homecareservices — managed from the admin dashboard) are the single source. || 1: import { useState, useEffect } from 'react'; || 61: const [list, setList] = useState<CatalogCompany[]>([]); || 140: const [list, setList] = useState<CatalogService[]>([]); || 6: * Insurance companies (with their plan tiers) and medical service catalogs are || 7: * served by the backend (insurance_companies / insurance_networks collections, || 23: let insuranceCache: CatalogCompany[] | null = null; || 24: let insuranceCacheAt = 0; || 26: export async function getInsuranceCatalog(force = false): Promise<CatalogCompany[]> { || 28: if (!force && insuranceCache && Date.now() - insuranceCacheAt < 5 * 60 * 1000) return insuranceCache; || 30: const res = await client.get('/insurance/companies'); || 40: insuranceCache = list; || 41: insuranceCacheAt = Date.now(); || 48: const { INSURANCE } = await import('../constants'); || 49: const fallback = INSURANCE as readonly { id: string; ar: string; en: string; plans: readonly string[] }[]; || 55: insuranceCache = null;	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/api/client.ts	identity/session	client/state/service	37: // If unauthorized (401) and not already retrying, session expired || 38: if (error.response?.status === 401 && !originalRequest._retry) { || 39: originalRequest._retry = true; || 1: import axios from 'axios'; || 5: const client = axios.create({ || 16: config.baseURL = `http://${customIp}:8002/api/v1`; || 3: import { buildHeaders, Tokens, Vault, SK } from '../security/Security'; || 10: // Request Interceptor: Automatically inject secure headers and JWT token || 31: // Response Interceptor: Handle token expiration and standard error routing || 37: // If unauthorized (401) and not already retrying, session expired || 41: // Clear expired tokens if session can't be refreshed || 42: await Tokens.clear(); || 44: if (__DEV__) console.warn('[API Client Session Clear Error]', e); || 24: if (__DEV__) console.warn('[API Client Request Interceptor Error]', e); || 28: (error) => Promise.reject(error) || 31: // Response Interceptor: Handle token expiration and standard error routing || 34: async (error) => { || 35: const originalRequest = error.config; || 37: // If unauthorized (401) and not already retrying, session expired || 38: if (error.response?.status === 401 && !originalRequest._retry) { || 39: originalRequest._retry = true; || 44: if (__DEV__) console.warn('[API Client Session Clear Error]', e); || 48: return Promise.reject(error.response?.data || error); || 7: timeout: 60000,	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/services/HttpClient.ts	catalog/discovery	client/state/service	8: // Custom global retry interceptor for 5xx and network errors || 12: const config = error.config as InternalAxiosRequestConfig & { _retryCount?: number }; || 15: config._retryCount = config._retryCount || 0; || 17: const shouldRetry = !error.response || error.response.status >= 500; || 19: if (shouldRetry && config._retryCount < 3) { || 20: config._retryCount += 1; || 21: const delay = Math.pow(2, config._retryCount) * 1000; || 1: import axios, { AxiosError, InternalAxiosRequestConfig } from 'axios'; || 3: export const HttpClient = axios.create({ || 4: baseURL: 'https://api.nabdahplus.com/api/v1', || 11: async (error: AxiosError) => { || 12: const config = error.config as InternalAxiosRequestConfig & { _retryCount?: number }; || 1: import axios, { AxiosError, InternalAxiosRequestConfig } from 'axios'; || 8: // Custom global retry interceptor for 5xx and network errors || 11: async (error: AxiosError) => { || 12: const config = error.config as InternalAxiosRequestConfig & { _retryCount?: number }; || 13: if (!config) return Promise.reject(error); || 15: config._retryCount = config._retryCount || 0; || 17: const shouldRetry = !error.response || error.response.status >= 500; || 19: if (shouldRetry && config._retryCount < 3) { || 20: config._retryCount += 1; || 21: const delay = Math.pow(2, config._retryCount) * 1000; || 27: return Promise.reject(error); || 1: import axios, { AxiosError, InternalAxiosRequestConfig } from 'axios';	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/services/NotificationService.ts	chat/support	client/state/service		UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/utils/notifications.ts	diagnostics/homecare	source/config	37: export async function registerForPushNotificationsAsync(): Promise<string | null> { || 89: // Register token with backend || 91: await apiFetch('/push/register', { || 91: await apiFetch('/push/register', { || 46: const { status: existingStatus } = await Notifications.getPermissionsAsync(); || 50: const { status } = await Notifications.requestPermissionsAsync(); || 55: // User denied push notification permission — graceful skip || 59: // Prefer native FCM token on Android (direct via our Firebase project); || 60: // fall back to Expo push service token otherwise (iOS until APNs keys arrive). || 61: let token: string | null = null; || 65: const nativeToken = await Notifications.getDevicePushTokenAsync(); || 66: if (nativeToken?.data) { || 67: token = nativeToken.data as string; || 71: // Native FCM unavailable — fall back to Expo token || 74: if (!token) { || 77: let tokenData; || 46: const { status: existingStatus } = await Notifications.getPermissionsAsync(); || 47: let finalStatus = existingStatus; || 49: if (existingStatus !== 'granted') { || 50: const { status } = await Notifications.requestPermissionsAsync(); || 51: finalStatus = status; || 54: if (finalStatus !== 'granted') { || 83: // Push token fetch failed — non-critical, skip silently || 101: // Backend registration failed — non-critical	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
