id	surface	severity	relation	category	source_path	line	actor	journey	finding	accepted_test
0D-PATIENT-MOBILE-00207	patient-mobile	P1	INSUFFICIENT_EVIDENCE	journey completeness	src/i18n/autoTranslationsPhase5.json	1073	patient/anonymous	insurance/payment	"screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: ""en"": ""Cash refund"","	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00208	patient-mobile	P0	UNIQUE_DEFECT	security/privacy	src/i18n/LanguageManager.ts	51	patient/anonymous	cross-surface	client-side token persistence or raw token propagation requires secure session boundary. Static signal: await AsyncStorage.setItem('app_language', lang);	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00209	patient-mobile	P1	INSUFFICIENT_EVIDENCE	journey completeness	src/i18n/locales/ar.json	45	patient/anonymous	pharmacy/orders	"screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: ""cart.s0"": "" } ]}>\n          <Text style={[styles.totalLabel, { color: colors.t2 } ]}>المجموع التقديري</Text>\n          <Text style={[styles.totalValue, { color: colors.n } ]}>{subtotal.toFixed(2)} <Text style={{ fontS"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00210	patient-mobile	P1	INSUFFICIENT_EVIDENCE	journey completeness	src/i18n/locales/en.json	14	patient/anonymous	pharmacy/orders	"screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: ""pd.rx_alert_body"": ""This medicine requires a valid prescription — you will upload it in the cart before checkout."","	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00211	patient-mobile	P0	UNIQUE_DEFECT	financial truth	src/services/FileManager.ts	117	patient/anonymous	cross-surface	client computes or trusts payment/order totals without server-authoritative proof. Static signal: let total = 0;	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00212	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/services/HttpClient.ts	10	patient/anonymous	cross-surface	client calls an endpoint or method that requires live contract reconciliation. Static signal: export const HttpClient = axios.create({	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00213	patient-mobile	P1	UNIQUE_DEFECT	data truthfulness	src/services/FeatureFlags.ts	71	patient/anonymous	cross-surface	mock/dummy/placeholder/fallback data is present in a product-facing path. Static signal: loyalty_program:       false,   // coming soon	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00214	patient-mobile	P0	UNIQUE_DEFECT	security/privacy	src/services/FeatureFlags.ts	193	patient/anonymous	cross-surface	client-side token persistence or raw token propagation requires secure session boundary. Static signal: await AsyncStorage.setItem(	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00215	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/hooks/useOfflineData.ts	38	patient/anonymous	catalog/discovery	client calls an endpoint or method that requires live contract reconciliation. Static signal: const fresh = await apiFetch(endpoint);	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00216	patient-mobile	P0	UNIQUE_DEFECT	security/privacy	src/hooks/useOfflineData.ts	43	patient/anonymous	catalog/discovery	client-side token persistence or raw token propagation requires secure session boundary. Static signal: await AsyncStorage.setItem(storageKey, JSON.stringify({ data: fresh, ts: Date.now() }));	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00217	patient-mobile	P0	UNIQUE_DEFECT	security/privacy	src/hooks/useBiometricAuth.ts	35	patient/anonymous	identity/session	client-side token persistence or raw token propagation requires secure session boundary. Static signal: await AsyncStorage.setItem(`${BIOMETRIC_KEY}_asked`, '1');	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00218	patient-mobile	P1	INSUFFICIENT_EVIDENCE	journey completeness	src/hooks/usePushNotifications.ts	132	patient/anonymous	insurance/payment	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: case 'refund':	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00219	patient-mobile	P0	UNIQUE_DEFECT	financial truth	src/utils/insurance-copay-contract.ts	20	patient/anonymous	insurance/payment	client computes or trusts payment/order totals without server-authoritative proof. Static signal: const copay = Number(request.copay_amount ?? 0);	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00220	patient-mobile	P1	INSUFFICIENT_EVIDENCE	journey completeness	src/utils/insurance-copay-contract.ts	28	provider/staff	pharmacy/orders	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: export function insurancePaymentAction(request: InsuranceCopayRequest): 'provider_review' | 'settle_zero_copay' | 'checkout_copay' | 'paid' | 'unavailable' {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00221	patient-mobile	P0	UNIQUE_DEFECT	security/privacy	src/utils/selectedAddress.ts	22	patient/anonymous	cross-surface	client-side token persistence or raw token propagation requires secure session boundary. Static signal: await AsyncStorage.setItem(SELECTED_ADDRESS_KEY, JSON.stringify(addr));	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00222	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/utils/selectedAddress.ts	47	patient/anonymous	cross-surface	client calls an endpoint or method that requires live contract reconciliation. Static signal: const list = await apiFetch('/users/me/addresses');	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00223	patient-mobile	P0	UNIQUE_DEFECT	security/privacy	src/utils/deviceId.ts	30	patient/anonymous	cross-surface	client-side token persistence or raw token propagation requires secure session boundary. Static signal: try { await AsyncStorage.setItem(KEY, id); } catch { /* best-effort */ }	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00224	patient-mobile	P0	UNIQUE_DEFECT	security/privacy	src/utils/medication-notifications.ts	68	patient/anonymous	chat/support	client-side token persistence or raw token propagation requires secure session boundary. Static signal: await AsyncStorage.setItem(key, JSON.stringify(value));	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00225	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/utils/medication-notifications.ts	263	patient/anonymous	chat/support	client calls an endpoint or method that requires live contract reconciliation. Static signal: await apiFetch(`/health/reminders/${action.reminder_id}/log`, { method: 'POST', body: JSON.stringify({ status: action.status, time_key: action.time_key, occurred_at: action.occurred_at }) });	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00226	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/utils/callkeep.ts	72	patient/anonymous	cross-surface	client calls an endpoint or method that requires live contract reconciliation. Static signal: await apiFetch(`/calls/${callUUID}/reject`, { method: 'POST' }).catch(() => null);	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00227	patient-mobile	P0	UNIQUE_DEFECT	security/privacy	src/utils/security.ts	17	patient/anonymous	cross-surface	client-side token persistence or raw token propagation requires secure session boundary. Static signal: await AsyncStorage.setItem(key, value);	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00228	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/utils/notifications.ts	71	patient/anonymous	identity/session	client calls an endpoint or method that requires live contract reconciliation. Static signal: await apiFetch('/push/register', {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00229	patient-mobile	P0	UNIQUE_DEFECT	security/privacy	src/utils/dates.ts	47	patient/anonymous	cross-surface	client-side token persistence or raw token propagation requires secure session boundary. Static signal: await AsyncStorage.setItem(STORAGE_KEY, p).catch(() => {});	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00230	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/utils/prefetch.ts	19	patient/anonymous	cross-surface	client calls an endpoint or method that requires live contract reconciliation. Static signal: const data = await apiFetch(endpoint);	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00231	patient-mobile	P0	UNIQUE_DEFECT	security/privacy	src/utils/prefetch.ts	20	patient/anonymous	cross-surface	client-side token persistence or raw token propagation requires secure session boundary. Static signal: await AsyncStorage.setItem(`@nabdah_offline_${cacheKey}`, JSON.stringify({ data, ts: Date.now() }));	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00232	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/utils/api.ts	70	patient/anonymous	cross-surface	client calls an endpoint or method that requires live contract reconciliation. Static signal: return await fetch(url, { ...options, headers, signal: ctrl.signal });	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00233	patient-mobile	P1	INSUFFICIENT_EVIDENCE	journey completeness	src/config/deepLinks.ts	50	patient/anonymous	consultation/booking	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: 'consultations/cancel-reschedule': 'appointments/:id/reschedule',	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00234	patient-mobile	P1	INSUFFICIENT_EVIDENCE	journey completeness	src/types/index.ts	456	patient/anonymous	insurance/payment	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: type: 'credit' | 'debit' | 'refund' | 'cashback';	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00235	patient-mobile	P0	UNIQUE_DEFECT	security/privacy	src/core/data/AsyncStorageDataSource.ts	47	patient/anonymous	cross-surface	client-side token persistence or raw token propagation requires secure session boundary. Static signal: await AsyncStorage.setItem(this.itemKey(item.id), JSON.stringify(item));	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00236	patient-mobile	P1	INSUFFICIENT_EVIDENCE	journey completeness	src/core/domain/entities/Commerce.ts	33	patient/anonymous	insurance/payment	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: status: 'pending' | 'success' | 'failed' | 'refunded';	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00237	patient-mobile	P1	INSUFFICIENT_EVIDENCE	journey completeness	src/core/platform/scheduling/ScheduleManager.ts	57	patient/anonymous	pharmacy/orders	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: * Block a specific time slot (e.g., when a patient starts checkout).	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00238	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/core/platform/auth/SessionManager.ts	77	patient/anonymous	identity/session	client calls an endpoint or method that requires live contract reconciliation. Static signal: const res = await fetch(`${BASE_URL}/auth/refresh`, {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00239	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/core/platform/realtime/RealtimeClient.ts	35	patient/anonymous	cross-surface	client calls an endpoint or method that requires live contract reconciliation. Static signal: transports: ['websocket'],	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00240	patient-mobile	P0	UNIQUE_DEFECT	financial truth	src/core/platform/commerce/CartManager.ts	95	patient/anonymous	pharmacy/orders	client computes or trusts payment/order totals without server-authoritative proof. Static signal: const subtotal = items.reduce((acc, item) => acc + (item.unitPrice.amount * item.quantity), 0);	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00241	patient-mobile	P1	INSUFFICIENT_EVIDENCE	journey completeness	src/core/platform/payment/PaymentProvider.ts	34	provider/staff	insurance/payment	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: * Refund a previously successful transaction.	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00242	patient-mobile	P0	UNIQUE_DEFECT	security/privacy	src/guided-tour/providers/PersistenceManager.ts	6	provider/staff	admin/provider-ops	client-side token persistence or raw token propagation requires secure session boundary. Static signal: await AsyncStorage.setItem(`@nabdah_tour_${record.tourId}_${record.userId}`, JSON.stringify(record));	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00243	patient-mobile	P0	UNIQUE_DEFECT	security/privacy	src/store/persistence/SecureStorageAdapter.ts	100	patient/anonymous	cross-surface	client-side token persistence or raw token propagation requires secure session boundary. Static signal: await AsyncStorage.setItem(key, encryptedValue);	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00244	patient-mobile	P1	UNIQUE_DEFECT	data truthfulness	src/components/ScreenStates.tsx	10	patient/anonymous	cross-surface	mock/dummy/placeholder/fallback data is present in a product-facing path. Static signal: * silently swallowed behind static fake data. Wrap any data-driven screen:	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00245	patient-mobile	P1	INSUFFICIENT_EVIDENCE	journey completeness	src/components/NotificationHandler.tsx	74	patient/anonymous	insurance/payment	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: case 'refund_status':	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00246	patient-mobile	P0	UNIQUE_DEFECT	security/privacy	src/theme/ThemeEngine.ts	52	patient/anonymous	cross-surface	client-side token persistence or raw token propagation requires secure session boundary. Static signal: await AsyncStorage.setItem(THEME_CONFIG_KEY, JSON.stringify(_themeConfig));	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00247	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/context/AppContext.tsx	77	patient/anonymous	cross-surface	client calls an endpoint or method that requires live contract reconciliation. Static signal: const res = await fetch(`${appConfig.apiBaseUrl}/config`);	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00248	patient-mobile	P0	UNIQUE_DEFECT	security/privacy	src/context/AppContext.tsx	121	patient/anonymous	cross-surface	client-side token persistence or raw token propagation requires secure session boundary. Static signal: AsyncStorage.setItem(STORAGE_THEME, m).catch((_err) => {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00249	patient-mobile	P0	UNIQUE_DEFECT	financial truth	src/context/DiagnosticsCartContext.tsx	115	patient/anonymous	pharmacy/orders	client computes or trusts payment/order totals without server-authoritative proof. Static signal: const subtotal = useMemo(() => items.reduce((acc, i) => acc + i.price * i.qty, 0), [items]);	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00250	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/context/CartContext.tsx	50	patient/anonymous	pharmacy/orders	client calls an endpoint or method that requires live contract reconciliation. Static signal: const data = await apiFetch('/cart');	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00251	patient-mobile	P0	UNIQUE_DEFECT	financial truth	src/context/CartContext.tsx	179	patient/anonymous	pharmacy/orders	client computes or trusts payment/order totals without server-authoritative proof. Static signal: const subtotal = useMemo(() => items.reduce((acc, i) => acc + i.price * i.qty, 0), [items]);	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00252	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/context/ConsultationsContext.tsx	25	patient/anonymous	consultation/booking	client calls an endpoint or method that requires live contract reconciliation. Static signal: const res = await apiFetch('/care/appointments');	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00253	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/context/SocketContext.tsx	57	patient/anonymous	chat/support	client calls an endpoint or method that requires live contract reconciliation. Static signal: await apiFetch(`/chats/threads/${m.threadId}/messages`, {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00254	patient-web	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	client/public/__manus__/debug-collector.js	466	patient/anonymous	cross-surface	client calls an endpoint or method that requires live contract reconciliation. Static signal: return originalFetch(input, init);	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00255	patient-web	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	client/src/main.tsx	65	patient/anonymous	cross-surface	client calls an endpoint or method that requires live contract reconciliation. Static signal: fetch(input, init) {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00256	patient-web	P0	UNIQUE_DEFECT	security/privacy	client/src/_core/hooks/useAuth.ts	54	patient/anonymous	identity/session	client-side token persistence or raw token propagation requires secure session boundary. Static signal: localStorage.setItem(	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00257	patient-web	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	client/src/_core/hooks/useAuth.ts	95	patient/anonymous	identity/session	client calls an endpoint or method that requires live contract reconciliation. Static signal: refresh: () => meQuery.refetch(),	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
