file	line	reason
audit-artifacts/phase0b-backend/semantic-evidence-provider-auth-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-availability-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-availability-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-availability-schema.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-availability-schema.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-bank-account-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-bank-account-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-branch-schema.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-branch-schema.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-capabilities-schema.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-capabilities-schema.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-controllers.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-controllers.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-dashboard-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-dashboard-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-delivery-zone-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-delivery-zone-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-delta-schema-legacy.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-delta-schema-legacy.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-delta-schema.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-delta-schema.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-doctor-contract-spec.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-doctor-contract-spec.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-document-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-document-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-enums.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-enums.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-image-processor-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-image-processor-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-mailer-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-mailer-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-matching-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-matching-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-module.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-module.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-notification-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-notification-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-notifications-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-notifications-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-operator-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-operator-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-operators-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-operators-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-otp-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-otp-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-otp-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-otp-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-profile-schema.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-profile-schema.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-profile-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-profile-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-request-engine-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-request-engine-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-request-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-request-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-requests-schema.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-requests-schema.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-schedule-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-schedule-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-schedule-slot-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-schedule-slot-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-schemas-index.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-schemas-index.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-score-snapshot-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-score-snapshot-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-scoring-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-scoring-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-seed-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-seed-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-session-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-session-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-providerprofile-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-providerprofile-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-providers-controller.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-providers-controller.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-providers-module.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-providers-module.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-providers-service-spec.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-providers-service-spec.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-providers-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-providers-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-radiology-booking-schema.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-radiology-booking-schema.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-radiology-catalog-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-radiology-catalog-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-radiology-controller.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-radiology-controller.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-radiology-labresult-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-radiology-labresult-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-radiology-module.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-radiology-module.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-radiology-notification-listener.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-radiology-notification-listener.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-radiology-provider-controller-spec.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-radiology-provider-controller-spec.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-radiology-provider-controller.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-radiology-provider-controller.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-radiology-reminder-cron.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-radiology-reminder-cron.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-radiology-report-storage-spec.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-radiology-report-storage-spec.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-radiology-seed.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-radiology-seed.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-radiology-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-radiology-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-radiologybooking-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-radiologybooking-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-radiologyservice-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-radiologyservice-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-refund-request-schema.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-refund-request-schema.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-scheduling-engine-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-scheduling-engine-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-service-capability-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-service-capability-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-simulated-features-controller.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-simulated-features-controller.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-simulated-features-dto.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-simulated-features-dto.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-smart-split-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-smart-split-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-system-config-extended-schema.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-system-config-extended-schema.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-system-config-schema.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-system-config-schema.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-system-event-schema.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-system-event-schema.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-systemevent-duplicate-schema.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-systemevent-duplicate-schema.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-transaction-schema.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-transaction-schema.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-unified-bookings-module.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-unified-bookings-module.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-user-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-user-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-velocity-guard.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-velocity-guard.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-wallet-controller.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-wallet-controller.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-wallet-module.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-wallet-module.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-wallet-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-wallet-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-wallet-schema.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-wallet-schema.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-wallet-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-wallet-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-wallet-transaction-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-wallet-transaction-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-wallet-user-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-wallet-user-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-withdrawal-request-schema.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-withdrawal-request-schema.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
